BaseStationId,year,month,day,success_call_rate,fail_rate,cell_avail,max_active_abon,overload_rate
81a4a4aa-f99c-4edd-aef5-3c6dad9380ba,2015,2,1,95.5,3.12,97.5,6600,9.72
81a4a4aa-f99c-4edd-aef5-3c6dad9380ba,2015,2,2,99,1.32,99.5,3325,6.48
81a4a4aa-f99c-4edd-aef5-3c6dad9380ba,2015,2,3,98.5,3.6,85.5,9125,7.92
81a4a4aa-f99c-4edd-aef5-3c6dad9380ba,2015,2,4,97,3.24,89,9900,9.18
81a4a4aa-f99c-4edd-aef5-3c6dad9380ba,2015,2,5,96.5,2.76,93.5,4125,7.38
81a4a4aa-f99c-4edd-aef5-3c6dad9380ba,2015,2,6,97,3.6,99,4375,9.36
81a4a4aa-f99c-4edd-aef5-3c6dad9380ba,2015,2,7,100,2.52,96.5,7775,9.72
81a4a4aa-f99c-4edd-aef5-3c6dad9380ba,2015,2,8,95,3.84,88,9925,4.68
81a4a4aa-f99c-4edd-aef5-3c6dad9380ba,2015,2,9,96.5,3.48,91,8825,3.42
81a4a4aa-f99c-4edd-aef5-3c6dad9380ba,2015,2,10,97,3.36,99.5,7350,6.3
91f58c82-8de7-4958-86c8-e6d927dce8c5,2015,1,1,99.5,1.8,91.5,9000,6.48
91f58c82-8de7-4958-86c8-e6d927dce8c5,2015,1,2,94.5,3,91,4000,7.92
91f58c82-8de7-4958-86c8-e6d927dce8c5,2015,1,3,97,4.8,97,9900,7.92
91f58c82-8de7-4958-86c8-e6d927dce8c5,2015,1,4,88,3.12,98.5,5275,7.74
91f58c82-8de7-4958-86c8-e6d927dce8c5,2015,1,5,99.5,3.24,96.5,7700,5.58
91f58c82-8de7-4958-86c8-e6d927dce8c5,2015,1,6,85,3.6,99.5,6700,8.1
91f58c82-8de7-4958-86c8-e6d927dce8c5,2015,1,7,98,4.68,97.5,9900,9.54
91f58c82-8de7-4958-86c8-e6d927dce8c5,2015,1,8,93.5,3,100,9500,7.92
91f58c82-8de7-4958-86c8-e6d927dce8c5,2015,1,9,91,2.88,95.5,3575,3.42
91f58c82-8de7-4958-86c8-e6d927dce8c5,2015,1,10,98,4.44,94.5,3675,4.5
91f58c82-8de7-4958-86c8-e6d927dce8c5,2015,2,1,98.5,1.92,97.5,5400,9.18
91f58c82-8de7-4958-86c8-e6d927dce8c5,2015,2,2,97.5,3.96,98.5,9450,2.88
91f58c82-8de7-4958-86c8-e6d927dce8c5,2015,2,3,98.5,3.48,98.5,8525,9
91f58c82-8de7-4958-86c8-e6d927dce8c5,2015,2,4,99,2.16,94,475,9.72
91f58c82-8de7-4958-86c8-e6d927dce8c5,2015,2,5,92.5,4.32,97,8625,9.72
91f58c82-8de7-4958-86c8-e6d927dce8c5,2015,2,6,86,3.36,99,6325,4.86
91f58c82-8de7-4958-86c8-e6d927dce8c5,2015,2,7,98,1.8,94.5,8625,6.12
91f58c82-8de7-4958-86c8-e6d927dce8c5,2015,2,8,97.5,4.92,98.5,8875,5.22
91f58c82-8de7-4958-86c8-e6d927dce8c5,2015,2,9,95.5,3.6,94,2900,1.8
91f58c82-8de7-4958-86c8-e6d927dce8c5,2015,2,10,95.5,4.8,94.5,6200,4.86
6d930204-e831-4beb-a512-080e015c4042,2015,1,1,89.5,4.32,92,7825,8.64
6d930204-e831-4beb-a512-080e015c4042,2015,1,2,96.5,3.48,100,4700,4.68
6d930204-e831-4beb-a512-080e015c4042,2015,1,3,99.5,3.24,94,3175,5.76
6d930204-e831-4beb-a512-080e015c4042,2015,1,4,92.5,2.76,87.5,5175,9.9
6d930204-e831-4beb-a512-080e015c4042,2015,1,5,98.5,3.6,99.5,7100,9.18
6d930204-e831-4beb-a512-080e015c4042,2015,1,6,99.5,3.48,90,8875,8.46
6d930204-e831-4beb-a512-080e015c4042,2015,1,7,96.5,2.52,95.5,1700,7.92
6d930204-e831-4beb-a512-080e015c4042,2015,1,8,96,1.56,99.5,4375,9.9
6d930204-e831-4beb-a512-080e015c4042,2015,1,9,94.5,3.84,94.5,275,4.68
6d930204-e831-4beb-a512-080e015c4042,2015,1,10,92.5,4.44,93.5,8375,7.92
6d930204-e831-4beb-a512-080e015c4042,2015,2,1,91.5,1.08,95,2625,9.9
6d930204-e831-4beb-a512-080e015c4042,2015,2,2,93.5,2.64,86,3975,8.1
6d930204-e831-4beb-a512-080e015c4042,2015,2,3,98,3.84,94,8375,1.26
6d930204-e831-4beb-a512-080e015c4042,2015,2,4,98.5,4.56,92,2650,9.9
6d930204-e831-4beb-a512-080e015c4042,2015,2,5,100,1.2,95,8600,9.9
6d930204-e831-4beb-a512-080e015c4042,2015,2,6,97.5,2.16,100,3400,7.02
6d930204-e831-4beb-a512-080e015c4042,2015,2,7,88,4.92,91,6800,6.48
6d930204-e831-4beb-a512-080e015c4042,2015,2,8,91.5,4.92,89,6250,3.24
6d930204-e831-4beb-a512-080e015c4042,2015,2,9,96.5,3,91.5,9900,5.76
6d930204-e831-4beb-a512-080e015c4042,2015,2,10,92,3.36,89,2375,4.32
415bb9ec-d86c-47a5-9d85-d33e38da4712,2015,1,1,99.5,2.28,87.5,6125,0.72
415bb9ec-d86c-47a5-9d85-d33e38da4712,2015,1,2,86,1.44,99,3525,3.78
415bb9ec-d86c-47a5-9d85-d33e38da4712,2015,1,3,87,2.52,86.5,9525,3.96
415bb9ec-d86c-47a5-9d85-d33e38da4712,2015,1,4,98.5,4.56,96,6000,4.86
415bb9ec-d86c-47a5-9d85-d33e38da4712,2015,1,5,96.5,3.36,90.5,9475,5.04
415bb9ec-d86c-47a5-9d85-d33e38da4712,2015,1,6,99,3.48,91.5,9975,6.66
415bb9ec-d86c-47a5-9d85-d33e38da4712,2015,1,7,99,3.12,86,8850,4.5
415bb9ec-d86c-47a5-9d85-d33e38da4712,2015,1,8,98,4.68,89.5,6000,9
415bb9ec-d86c-47a5-9d85-d33e38da4712,2015,1,9,94.5,1.92,99,3800,9
415bb9ec-d86c-47a5-9d85-d33e38da4712,2015,1,10,95,3.72,95,7050,9.54
415bb9ec-d86c-47a5-9d85-d33e38da4712,2015,2,1,100,1.8,88,2575,7.56
415bb9ec-d86c-47a5-9d85-d33e38da4712,2015,2,2,99.5,3,96.5,6500,4.14
415bb9ec-d86c-47a5-9d85-d33e38da4712,2015,2,3,96.5,4.2,93,6400,5.76
415bb9ec-d86c-47a5-9d85-d33e38da4712,2015,2,4,96.5,3.72,89.5,5300,2.7
415bb9ec-d86c-47a5-9d85-d33e38da4712,2015,2,5,96.5,3.12,97.5,9550,4.68
415bb9ec-d86c-47a5-9d85-d33e38da4712,2015,2,6,95,3.12,94.5,9225,3.24
415bb9ec-d86c-47a5-9d85-d33e38da4712,2015,2,7,100,2.04,98.5,9650,6.3
415bb9ec-d86c-47a5-9d85-d33e38da4712,2015,2,8,98,3.12,98.5,4875,7.2
415bb9ec-d86c-47a5-9d85-d33e38da4712,2015,2,9,98,2.52,99,10000,9.36
415bb9ec-d86c-47a5-9d85-d33e38da4712,2015,2,10,90,3.96,99.5,9100,9.72
61efd5e2-88fb-40b7-af47-1a3c443489ba,2015,1,1,87.5,4.32,99.5,4100,7.56
61efd5e2-88fb-40b7-af47-1a3c443489ba,2015,1,2,99.5,2.64,100,5500,8.28
61efd5e2-88fb-40b7-af47-1a3c443489ba,2015,1,3,90.5,4.8,92.5,4850,5.04
61efd5e2-88fb-40b7-af47-1a3c443489ba,2015,1,4,96,4.32,88,7225,7.38
61efd5e2-88fb-40b7-af47-1a3c443489ba,2015,1,5,99,3.84,87,7175,7.56
61efd5e2-88fb-40b7-af47-1a3c443489ba,2015,1,6,89,2.28,90,6725,5.4
61efd5e2-88fb-40b7-af47-1a3c443489ba,2015,1,7,98.5,2.88,93.5,3500,0.72
61efd5e2-88fb-40b7-af47-1a3c443489ba,2015,1,8,87.5,4.68,89.5,8525,3.78
61efd5e2-88fb-40b7-af47-1a3c443489ba,2015,1,9,98.5,4.08,98,3900,9.9
61efd5e2-88fb-40b7-af47-1a3c443489ba,2015,1,10,96.5,2.64,99.5,6675,9.18
61efd5e2-88fb-40b7-af47-1a3c443489ba,2015,2,1,100,3.48,97,9575,0.18
61efd5e2-88fb-40b7-af47-1a3c443489ba,2015,2,2,99.5,2.16,90,8750,7.56
61efd5e2-88fb-40b7-af47-1a3c443489ba,2015,2,3,94,4.8,93,4950,7.74
61efd5e2-88fb-40b7-af47-1a3c443489ba,2015,2,4,98,4.8,88.5,6250,6.3
61efd5e2-88fb-40b7-af47-1a3c443489ba,2015,2,5,92.5,4.68,98,3700,4.86
61efd5e2-88fb-40b7-af47-1a3c443489ba,2015,2,6,99,1.56,99.5,2725,8.64
61efd5e2-88fb-40b7-af47-1a3c443489ba,2015,2,7,93,3.96,94,8600,8.46
61efd5e2-88fb-40b7-af47-1a3c443489ba,2015,2,8,88,1.92,99.5,7775,8.28
61efd5e2-88fb-40b7-af47-1a3c443489ba,2015,2,9,98,1.08,99.5,3400,1.62
61efd5e2-88fb-40b7-af47-1a3c443489ba,2015,2,10,97,4.56,96,7525,2.7
84858dda-cc00-4706-993e-3552efa0dd54,2015,1,1,99.5,1.8,94,4300,6.3
84858dda-cc00-4706-993e-3552efa0dd54,2015,1,2,85.5,1.92,100,4250,3.78
84858dda-cc00-4706-993e-3552efa0dd54,2015,1,3,98,4.68,97.5,9200,6.84
84858dda-cc00-4706-993e-3552efa0dd54,2015,1,4,97.5,3.6,99,7675,8.82
84858dda-cc00-4706-993e-3552efa0dd54,2015,1,5,99.5,2.16,88.5,9825,8.1
84858dda-cc00-4706-993e-3552efa0dd54,2015,1,6,95,2.04,92.5,7750,8.1
84858dda-cc00-4706-993e-3552efa0dd54,2015,1,7,89.5,3.48,96,5675,9.9
84858dda-cc00-4706-993e-3552efa0dd54,2015,1,8,91.5,3.96,99.5,5300,8.64
84858dda-cc00-4706-993e-3552efa0dd54,2015,1,9,100,1.08,97.5,2875,9.54
84858dda-cc00-4706-993e-3552efa0dd54,2015,1,10,89,4.56,93,6150,8.1
84858dda-cc00-4706-993e-3552efa0dd54,2015,2,1,94.5,1.68,97.5,6650,9.72
84858dda-cc00-4706-993e-3552efa0dd54,2015,2,2,97,2.88,93.5,5800,5.04
84858dda-cc00-4706-993e-3552efa0dd54,2015,2,3,99,2.88,99,9900,5.76
84858dda-cc00-4706-993e-3552efa0dd54,2015,2,4,97.5,4.68,91.5,7450,7.2
84858dda-cc00-4706-993e-3552efa0dd54,2015,2,5,93.5,3.6,98,8075,7.74
84858dda-cc00-4706-993e-3552efa0dd54,2015,2,6,90.5,3.6,94,9400,4.14
84858dda-cc00-4706-993e-3552efa0dd54,2015,2,7,100,3,95,5850,9
84858dda-cc00-4706-993e-3552efa0dd54,2015,2,8,93,4.8,98,9425,5.76
84858dda-cc00-4706-993e-3552efa0dd54,2015,2,9,95.5,4.32,97,4325,9.9
84858dda-cc00-4706-993e-3552efa0dd54,2015,2,10,94.5,3.24,99.5,5475,5.4
5edbda96-b11f-47c3-98a9-9c2661c72bad,2015,1,1,93,3.48,99.5,10000,2.52
5edbda96-b11f-47c3-98a9-9c2661c72bad,2015,1,2,94.5,4.56,99.5,350,8.28
5edbda96-b11f-47c3-98a9-9c2661c72bad,2015,1,3,100,1.32,93,3300,2.7
5edbda96-b11f-47c3-98a9-9c2661c72bad,2015,1,4,86,1.08,99,7175,7.02
5edbda96-b11f-47c3-98a9-9c2661c72bad,2015,1,5,90,1.2,89.5,6725,2.16
5edbda96-b11f-47c3-98a9-9c2661c72bad,2015,1,6,98.5,4.92,95.5,8025,3.96
5edbda96-b11f-47c3-98a9-9c2661c72bad,2015,1,7,96.5,1.32,99.5,2150,9.18
5edbda96-b11f-47c3-98a9-9c2661c72bad,2015,1,8,92.5,3.96,89.5,6275,7.92
5edbda96-b11f-47c3-98a9-9c2661c72bad,2015,1,9,89,4.2,96,4875,8.64
5edbda96-b11f-47c3-98a9-9c2661c72bad,2015,1,10,100,1.44,99.5,9275,7.92
5edbda96-b11f-47c3-98a9-9c2661c72bad,2015,2,1,98.5,4.08,96,7900,2.16
5edbda96-b11f-47c3-98a9-9c2661c72bad,2015,2,2,93,4.56,91,9850,7.38
5edbda96-b11f-47c3-98a9-9c2661c72bad,2015,2,3,95,4.56,92,1725,8.28
5edbda96-b11f-47c3-98a9-9c2661c72bad,2015,2,4,96.5,3.48,100,7925,2.34
5edbda96-b11f-47c3-98a9-9c2661c72bad,2015,2,5,97,2.88,94,3850,4.86
5edbda96-b11f-47c3-98a9-9c2661c72bad,2015,2,6,98.5,4.92,87.5,5800,5.76
5edbda96-b11f-47c3-98a9-9c2661c72bad,2015,2,7,98.5,3.6,95,7250,8.82
5edbda96-b11f-47c3-98a9-9c2661c72bad,2015,2,8,95.5,4.44,91,5725,9.54
5edbda96-b11f-47c3-98a9-9c2661c72bad,2015,2,9,98.5,2.52,97.5,8875,2.16
5edbda96-b11f-47c3-98a9-9c2661c72bad,2015,2,10,95.5,4.32,93,2550,9.9
6e01fbbe-78e8-44e5-abbf-dec6c2f8867f,2015,1,1,93.5,4.8,98.5,8850,8.1
6e01fbbe-78e8-44e5-abbf-dec6c2f8867f,2015,1,2,96,2.88,91,8200,8.28
6e01fbbe-78e8-44e5-abbf-dec6c2f8867f,2015,1,3,97.5,3.36,93,7675,7.74
6e01fbbe-78e8-44e5-abbf-dec6c2f8867f,2015,1,4,100,3.96,88,8200,5.4
6e01fbbe-78e8-44e5-abbf-dec6c2f8867f,2015,1,5,93.5,2.88,97,4250,9.18
6e01fbbe-78e8-44e5-abbf-dec6c2f8867f,2015,1,6,96.5,3.96,98,9825,3.96
6e01fbbe-78e8-44e5-abbf-dec6c2f8867f,2015,1,7,91.5,3.36,96.5,5275,5.22
6e01fbbe-78e8-44e5-abbf-dec6c2f8867f,2015,1,8,96,2.4,94.5,9875,9
6e01fbbe-78e8-44e5-abbf-dec6c2f8867f,2015,1,9,95,3.84,90,5500,7.74
6e01fbbe-78e8-44e5-abbf-dec6c2f8867f,2015,1,10,93,1.8,98,2150,9.54
6e01fbbe-78e8-44e5-abbf-dec6c2f8867f,2015,2,1,100,1.44,94.5,6275,9.18
6e01fbbe-78e8-44e5-abbf-dec6c2f8867f,2015,2,2,97.5,3,98.5,6475,8.1
6e01fbbe-78e8-44e5-abbf-dec6c2f8867f,2015,2,3,98.5,3.36,94.5,8900,2.88
6e01fbbe-78e8-44e5-abbf-dec6c2f8867f,2015,2,4,95.5,4.32,93.5,4475,8.64
6e01fbbe-78e8-44e5-abbf-dec6c2f8867f,2015,2,5,92.5,1.44,94,9425,6.3
6e01fbbe-78e8-44e5-abbf-dec6c2f8867f,2015,2,6,87,4.2,96.5,9125,6.66
6e01fbbe-78e8-44e5-abbf-dec6c2f8867f,2015,2,7,94.5,3.48,97.5,8325,8.82
6e01fbbe-78e8-44e5-abbf-dec6c2f8867f,2015,2,8,91.5,4.92,94.5,9050,3.96
6e01fbbe-78e8-44e5-abbf-dec6c2f8867f,2015,2,9,96,3.84,97.5,5450,7.2
6e01fbbe-78e8-44e5-abbf-dec6c2f8867f,2015,2,10,94.5,4.2,88.5,7925,5.22
53dfc2b7-e0a7-4468-a5a4-9605ed0b0c78,2015,1,1,100,3.84,88.5,9075,5.94
53dfc2b7-e0a7-4468-a5a4-9605ed0b0c78,2015,1,2,95,3.36,97,5775,7.2
53dfc2b7-e0a7-4468-a5a4-9605ed0b0c78,2015,1,3,94.5,1.08,89,5175,8.28
53dfc2b7-e0a7-4468-a5a4-9605ed0b0c78,2015,1,4,93.5,0.36,100,9925,7.38
53dfc2b7-e0a7-4468-a5a4-9605ed0b0c78,2015,1,5,95.5,0.72,97.5,6125,9.18
53dfc2b7-e0a7-4468-a5a4-9605ed0b0c78,2015,1,6,90,2.16,95,9825,6.84
53dfc2b7-e0a7-4468-a5a4-9605ed0b0c78,2015,1,7,89.5,3.72,95.5,9125,7.92
53dfc2b7-e0a7-4468-a5a4-9605ed0b0c78,2015,1,8,98.5,2.76,99.5,7575,6.3
53dfc2b7-e0a7-4468-a5a4-9605ed0b0c78,2015,1,9,88,4.44,89,8925,7.56
53dfc2b7-e0a7-4468-a5a4-9605ed0b0c78,2015,1,10,98.5,3.12,88,1000,8.82
53dfc2b7-e0a7-4468-a5a4-9605ed0b0c78,2015,2,1,95.5,4.44,95.5,9375,7.38
53dfc2b7-e0a7-4468-a5a4-9605ed0b0c78,2015,2,2,98,4.68,93.5,8950,8.82
53dfc2b7-e0a7-4468-a5a4-9605ed0b0c78,2015,2,3,97.5,4.32,98,8100,5.58
53dfc2b7-e0a7-4468-a5a4-9605ed0b0c78,2015,2,4,94,4.2,98.5,3700,9.18
53dfc2b7-e0a7-4468-a5a4-9605ed0b0c78,2015,2,5,99,3.24,96.5,9550,9.54
53dfc2b7-e0a7-4468-a5a4-9605ed0b0c78,2015,2,6,94.5,2.04,89,6175,9.54
53dfc2b7-e0a7-4468-a5a4-9605ed0b0c78,2015,2,7,92,2.16,96.5,2675,3.42
53dfc2b7-e0a7-4468-a5a4-9605ed0b0c78,2015,2,8,96.5,4.08,91.5,9900,6.3
53dfc2b7-e0a7-4468-a5a4-9605ed0b0c78,2015,2,9,91.5,4.8,93,8000,6.66
53dfc2b7-e0a7-4468-a5a4-9605ed0b0c78,2015,2,10,95,1.92,99.5,7475,9.9
e3175fc8-00cc-4754-a000-dbd3f29712a2,2015,1,1,94.5,1.68,87.5,7475,2.34
e3175fc8-00cc-4754-a000-dbd3f29712a2,2015,1,2,97.5,3.24,97.5,9925,3.42
e3175fc8-00cc-4754-a000-dbd3f29712a2,2015,1,3,85.5,4.92,98.5,8625,8.82
e3175fc8-00cc-4754-a000-dbd3f29712a2,2015,1,4,96,3.24,93.5,3575,1.8
e3175fc8-00cc-4754-a000-dbd3f29712a2,2015,1,5,87.5,3.72,92.5,8150,5.04
e3175fc8-00cc-4754-a000-dbd3f29712a2,2015,1,6,95,0.96,96,9550,2.7
e3175fc8-00cc-4754-a000-dbd3f29712a2,2015,1,7,98,4.2,96,6800,5.4
e3175fc8-00cc-4754-a000-dbd3f29712a2,2015,1,8,96,4.32,94.5,5350,9.54
e3175fc8-00cc-4754-a000-dbd3f29712a2,2015,1,9,88.5,3.48,95.5,9050,8.1
e3175fc8-00cc-4754-a000-dbd3f29712a2,2015,1,10,90.5,2.76,88.5,5650,4.14
e3175fc8-00cc-4754-a000-dbd3f29712a2,2015,2,1,97.5,4.44,87.5,8225,9.9
e3175fc8-00cc-4754-a000-dbd3f29712a2,2015,2,2,92.5,3.48,94.5,6350,7.38
e3175fc8-00cc-4754-a000-dbd3f29712a2,2015,2,3,90.5,1.8,92.5,8525,2.88
e3175fc8-00cc-4754-a000-dbd3f29712a2,2015,2,4,94,3.84,97.5,9575,2.88
e3175fc8-00cc-4754-a000-dbd3f29712a2,2015,2,5,97.5,4.44,95,6875,6.12
e3175fc8-00cc-4754-a000-dbd3f29712a2,2015,2,6,95,4.32,89,4150,7.56
e3175fc8-00cc-4754-a000-dbd3f29712a2,2015,2,7,97,3.36,92.5,5075,2.88
e3175fc8-00cc-4754-a000-dbd3f29712a2,2015,2,8,92,4.32,98,4875,6.66
e3175fc8-00cc-4754-a000-dbd3f29712a2,2015,2,9,97.5,4.8,93,8075,8.82
e3175fc8-00cc-4754-a000-dbd3f29712a2,2015,2,10,99.5,3,93,6400,7.74
07e8b8d0-d480-467f-a351-0142c1b173fb,2015,1,1,91,1.68,100,2850,9.18
07e8b8d0-d480-467f-a351-0142c1b173fb,2015,1,2,95,0.6,90.5,9750,6.66
07e8b8d0-d480-467f-a351-0142c1b173fb,2015,1,3,98,2.04,98,8325,9.54
07e8b8d0-d480-467f-a351-0142c1b173fb,2015,1,4,90.5,4.92,96,4225,5.58
07e8b8d0-d480-467f-a351-0142c1b173fb,2015,1,5,99,2.88,96.5,8850,9.9
07e8b8d0-d480-467f-a351-0142c1b173fb,2015,1,6,100,1.68,94.5,5450,6.84
07e8b8d0-d480-467f-a351-0142c1b173fb,2015,1,7,92.5,3.36,86.5,9000,7.2
07e8b8d0-d480-467f-a351-0142c1b173fb,2015,1,8,93.5,4.2,91,7925,9.36
07e8b8d0-d480-467f-a351-0142c1b173fb,2015,1,9,88.5,4.32,92.5,1325,5.04
07e8b8d0-d480-467f-a351-0142c1b173fb,2015,1,10,98,4.2,100,9825,7.56
07e8b8d0-d480-467f-a351-0142c1b173fb,2015,2,1,100,4.92,95.5,9325,6.48
07e8b8d0-d480-467f-a351-0142c1b173fb,2015,2,2,98,1.56,97.5,2850,8.64
07e8b8d0-d480-467f-a351-0142c1b173fb,2015,2,3,99,2.28,89.5,2450,4.86
07e8b8d0-d480-467f-a351-0142c1b173fb,2015,2,4,98.5,3.24,94,9200,5.94
07e8b8d0-d480-467f-a351-0142c1b173fb,2015,2,5,90,3.48,99,8125,8.82
07e8b8d0-d480-467f-a351-0142c1b173fb,2015,2,6,93.5,3.12,93.5,7525,9
07e8b8d0-d480-467f-a351-0142c1b173fb,2015,2,7,100,4.56,90,7550,3.96
07e8b8d0-d480-467f-a351-0142c1b173fb,2015,2,8,99.5,3,87.5,8675,8.82
07e8b8d0-d480-467f-a351-0142c1b173fb,2015,2,9,90,0.48,98,3925,9.72
07e8b8d0-d480-467f-a351-0142c1b173fb,2015,2,10,100,2.64,100,9275,6.84
e9cf4047-3a38-418a-913d-fa025628c674,2015,1,1,86.5,4.2,88,8725,3.6
e9cf4047-3a38-418a-913d-fa025628c674,2015,1,2,98.5,3.48,98.5,7550,5.94
e9cf4047-3a38-418a-913d-fa025628c674,2015,1,3,91,2.16,89.5,8275,4.5
e9cf4047-3a38-418a-913d-fa025628c674,2015,1,4,92,4.08,93,4575,9.72
e9cf4047-3a38-418a-913d-fa025628c674,2015,1,5,94,4.92,95.5,1025,9.9
e9cf4047-3a38-418a-913d-fa025628c674,2015,1,6,89.5,3.36,93,8625,4.86
e9cf4047-3a38-418a-913d-fa025628c674,2015,1,7,87.5,1.56,92,6625,7.92
e9cf4047-3a38-418a-913d-fa025628c674,2015,1,8,96,3.36,93,7100,5.4
e9cf4047-3a38-418a-913d-fa025628c674,2015,1,9,100,0.96,91.5,7350,9
e9cf4047-3a38-418a-913d-fa025628c674,2015,1,10,92,1.8,94.5,8325,1.8
e9cf4047-3a38-418a-913d-fa025628c674,2015,2,1,98,2.76,97,9600,6.66
e9cf4047-3a38-418a-913d-fa025628c674,2015,2,2,86.5,2.4,99.5,6525,7.92
e9cf4047-3a38-418a-913d-fa025628c674,2015,2,3,95.5,3.96,91,3325,2.88
e9cf4047-3a38-418a-913d-fa025628c674,2015,2,4,97.5,4.92,92,5325,5.58
e9cf4047-3a38-418a-913d-fa025628c674,2015,2,5,99.5,3.48,85.5,8475,9
e9cf4047-3a38-418a-913d-fa025628c674,2015,2,6,99.5,4.08,96.5,9550,7.74
e9cf4047-3a38-418a-913d-fa025628c674,2015,2,7,96.5,4.2,95.5,6050,9.9
e9cf4047-3a38-418a-913d-fa025628c674,2015,2,8,93.5,0.24,94.5,9550,9.72
e9cf4047-3a38-418a-913d-fa025628c674,2015,2,9,97,3.12,94,5175,5.76
e9cf4047-3a38-418a-913d-fa025628c674,2015,2,10,90,3.36,94.5,7825,5.76
3fe26050-4064-4706-b2ea-3db13be9167f,2015,1,1,97,2.88,86.5,8025,8.28
3fe26050-4064-4706-b2ea-3db13be9167f,2015,1,2,97,2.04,97.5,9425,8.1
3fe26050-4064-4706-b2ea-3db13be9167f,2015,1,3,99.5,1.8,91,1800,6.48
3fe26050-4064-4706-b2ea-3db13be9167f,2015,1,4,92.5,1.8,97.5,3875,5.58
3fe26050-4064-4706-b2ea-3db13be9167f,2015,1,5,92,3.48,95,7825,6.3
3fe26050-4064-4706-b2ea-3db13be9167f,2015,1,6,98,2.88,88,4025,8.82
3fe26050-4064-4706-b2ea-3db13be9167f,2015,1,7,98.5,1.8,94,7950,8.82
3fe26050-4064-4706-b2ea-3db13be9167f,2015,1,8,94,3.12,94.5,5325,7.56
3fe26050-4064-4706-b2ea-3db13be9167f,2015,1,9,90,2.4,95.5,9775,6.48
3fe26050-4064-4706-b2ea-3db13be9167f,2015,1,10,100,2.4,92,7000,6.84
3fe26050-4064-4706-b2ea-3db13be9167f,2015,2,1,93,3.6,90,8775,8.46
3fe26050-4064-4706-b2ea-3db13be9167f,2015,2,2,96,2.52,98.5,9525,4.68
3fe26050-4064-4706-b2ea-3db13be9167f,2015,2,3,99,3,91,7200,9.18
